"","ccg19cd","year","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","dept","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","Managerial_occupation","Professional_occupation","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","IMD_2019_Extent","Health_Proportion_10_per","X","X.1","X.2","X.3","professional_and_managerial"
"1088","E38000142","2011",63,112.5,"NHS_RUSH_CCG","E12000004","East Midlands",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62832,48297,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",136,0,0,NA,NA,NA,NA,NA
"1089","E38000142","2017",78.2,93.8,"NHS_RUSH_CCG","E12000004","East Midlands",115,6,46,4.8,115996,25084,0.9,NA,NA,22354,0.216248836166764,115996,62832,48297,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",136,0,0,NA,NA,NA,NA,NA
"1090","E38000142","2012",68.8,105.6,"NHS_RUSH_CCG","E12000004","East Midlands",115,5.2,42.5,2.6,111520,25248,1.9,NA,NA,20158,0.226398852223816,111520,62832,48297,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",136,0,0,NA,NA,NA,NA,NA
"1091","E38000143","2015",130.1,214.8,"NHS_SAL_CCG","E12000002","North West",116,8.5,31.1,10,245186,500346,2.6,NA,NA,16364,2.04067932100528,245186,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1092","E38000143","2016",106.2,205.4,"NHS_SAL_CCG","E12000002","North West",116,8.6,30.3,9.1,248121,506154,2.6,NA,NA,16369,2.03994825105493,248121,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1093","E38000143","2012",119.8,233.6,"NHS_SAL_CCG","E12000002","North West",116,9.9,27.6,8.2,236946,535208,5.2,NA,NA,14809,2.25877626125784,236946,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1094","E38000143","2014",117.3,228.1,"NHS_SAL_CCG","E12000002","North West",116,8.7,30.2,11.4,241539,508971,2.5,NA,NA,15255,2.10720007949027,241539,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1095","E38000143","2013",119.5,229.9,"NHS_SAL_CCG","E12000002","North West",116,12.8,28.8,10.4,238674,508971,4.1,NA,NA,15044,2.13249453229091,238674,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1096","E38000143","2011",120.4,239.9,"NHS_SAL_CCG","E12000002","North West",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1097","E38000143","2010",135.1,NA,"NHS_SAL_CCG","E12000002","North West",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1098","E38000143","2017",115.2,215.6,"NHS_SAL_CCG","E12000002","North West",116,4.4,30.9,12.1,251332,505946,2.5,NA,NA,16561,2.01305842471313,251332,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1099","E38000143","2018",109.5,222.5,"NHS_SAL_CCG","E12000002","North West",116,5.8,31.1,12.3,254408,498225,3,NA,NA,17377,1.9583700198107,254408,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1100","E38000143","2019",98.1,201.4,"NHS_SAL_CCG","E12000002","North West",116,5.2,35.7,12.2,258834,522110,3.9,NA,NA,17524,2.01716157846342,258834,284,233649,6,"Urban with Major Conurbation","Predominantly Urban",137,0.472,0.44,NA,NA,NA,NA,NA
"1101","E38000144","2010",130.2,NA,"NHS_SAWB_CCG","E12000005","West Midlands",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1102","E38000144","2011",116.7,186.1,"NHS_SAWB_CCG","E12000005","West Midlands",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1103","E38000144","2012",117,185.7,"NHS_SAWB_CCG","E12000005","West Midlands",117,13.6,23.45,30.9,698221.5,1551139,6.85,NA,NA,12451.5,2.2776445876244,475557,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1104","E38000144","2013",120.7,200.7,"NHS_SAWB_CCG","E12000005","West Midlands",117,13.75,22.55,32.75,703085,1500114.5,5.7,NA,NA,12700.5,2.13596376566705,479785,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1105","E38000144","2019",112,188.9,"NHS_SAWB_CCG","E12000005","West Midlands",117,7.05,27.65,39.2,735133,1505015.5,5.7,NA,NA,14911,2.06562240812699,506073,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1106","E38000144","2016",120.4,194.5,"NHS_SAWB_CCG","E12000005","West Midlands",117,9.1,25.95,35.95,725354,1466289,3.8,NA,NA,13985.5,1.99838813551837,495714,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1107","E38000144","2017",111.6,184.4,"NHS_SAWB_CCG","E12000005","West Midlands",117,8.5,26.35,35.65,731291.5,1443426,3.8,NA,NA,14027.5,1.97268623279151,501260,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1108","E38000144","2018",118.5,189.6,"NHS_SAWB_CCG","E12000005","West Midlands",117,7,27.15,36.85,734376,1470663.5,4.4,NA,NA,14522.5,2.02034175392485,504641,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1109","E38000144","2014",119.7,207.5,"NHS_SAWB_CCG","E12000005","West Midlands",117,11.2,24.85,32.55,708905,1500114.5,4.05,NA,NA,13226.5,2.11912278496433,484088,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1110","E38000144","2015",113.2,196.5,"NHS_SAWB_CCG","E12000005","West Midlands",117,8.5,26.2,29.9,716025.5,1466058.5,3.55,NA,NA,13787,2.05605079181777,487690,0,469211,6,"Urban with Major Conurbation","Predominantly Urban",138,0.5965,0.1259,NA,NA,NA,NA,NA
"1111","E38000145","2015",83.9,144.1,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,NA,34.25,2.3,80710.5,37369.5,1.45,NA,NA,18897.5,0.439943163016484,110926,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1112","E38000145","2016",85.5,153.5,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,3.35,37.25,4.1,81009,35727.5,1.5,NA,NA,18949.5,0.425501516826225,111725,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1113","E38000145","2010",107,NA,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1114","E38000145","2012",103.2,151.4,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,9.3,29.35,2,80409.5,40282.5,3.5,NA,NA,17314,0.471470923185152,110530,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1115","E38000145","2013",108.4,163.1,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,10.6,32.6,1.4,80332,37680.5,2.7,NA,NA,17674.5,0.443168286461282,110259,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1116","E38000145","2018",93.6,180.3,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,5.45,39.45,1.5,81828,32950,1.95,NA,NA,20230.5,0.382362164673577,113338,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1117","E38000145","2014",81.6,135.2,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,8.3,30.95,NA,80500,37680.5,1.7,NA,NA,17788,0.441800241329541,110543,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1118","E38000145","2011",105,165.1,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1119","E38000145","2017",87.9,163,"NHS_SCAR_CCG","E12000003","Yorkshire and The Humber",118,4.5,35.6,2.2,81340.5,34335.5,1.7,NA,NA,19366,0.407990688156439,112340,36573,73686,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",139,0.2222,0.1159,NA,NA,NA,NA,NA
"1120","E38000146","2011",90.2,172.7,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1121","E38000146","2012",83.9,156,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,11.3,32.7,13.2,557276,1180454,4.6,NA,NA,13753,2.11825738054393,557276,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1122","E38000146","2017",88.8,155.3,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,6.5,41.7,14.2,577789,1074639,2.3,NA,NA,15131,1.85991599009327,577789,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1123","E38000146","2014",82.5,161.1,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,9.5,35.3,14.2,563463,1106604,2.8,NA,NA,14531,1.96393374542783,563463,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1124","E38000146","2013",95,179.5,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,10.3,35.6,14.2,560199,1106604,3.8,NA,NA,14006,1.97537660724136,560199,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1125","E38000146","2010",96.6,NA,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1126","E38000146","2018",95,166.4,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,5.2,44.1,13.5,582506,936168,2,NA,NA,15791,1.60713881058736,582506,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1127","E38000146","2019",77.1,149.1,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,4.4,47.2,12.1,584853,935163,2.8,NA,NA,16131,1.59897102348795,584853,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1128","E38000146","2015",87.8,156.7,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,8.3,36,13.7,569177,1124510,2.4,NA,NA,15018,1.97567716193732,569177,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1129","E38000146","2016",84.7,158.8,"NHS_SHEF_CCG","E12000003","Yorkshire and The Humber",119,6.6,38.1,15.1,574050,1023438,2.3,NA,NA,14961,1.78283773190489,574050,9690,543008,5,"Urban with Minor Conurbation","Predominantly Urban",140,0.3401,0.2058,NA,NA,NA,NA,NA
"1130","E38000147","2017",77.6,120.2,"NHS_SHRO_CCG","E12000005","West Midlands",120,4.2,32,2,317459,495584,1.1,NA,NA,19475,1.56109607854873,317459,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1131","E38000147","2014",74.2,120.1,"NHS_SHRO_CCG","E12000005","West Midlands",120,4.2,33.8,1.9,310774,511554,1.3,NA,NA,17755,1.64606434257692,310774,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1132","E38000147","2015",75.7,123.1,"NHS_SHRO_CCG","E12000005","West Midlands",120,4.3,35.7,1.6,312227,484973,1,NA,NA,18898,1.55327053714125,312227,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1133","E38000147","2010",82,NA,"NHS_SHRO_CCG","E12000005","West Midlands",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1134","E38000147","2013",78.9,135.9,"NHS_SHRO_CCG","E12000005","West Midlands",120,6.3,31.1,1.1,309085,511554,2,NA,NA,17318,1.65505928789815,309085,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1135","E38000147","2016",83.9,121.3,"NHS_SHRO_CCG","E12000005","West Midlands",120,3.4,31.9,1.6,314392,495507,1,NA,NA,19180,1.57608018015726,314392,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1136","E38000147","2011",87.6,131.7,"NHS_SHRO_CCG","E12000005","West Midlands",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1137","E38000147","2012",72.3,136.1,"NHS_SHRO_CCG","E12000005","West Midlands",120,7.2,29.4,1.4,308416,520911,2.5,NA,NA,16951,1.68898824963685,308416,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1138","E38000147","2018",73.9,124.4,"NHS_SHRO_CCG","E12000005","West Midlands",120,2.9,37.8,1.8,320274,513204,1.6,NA,NA,20359,1.60239045317447,320274,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1139","E38000147","2019",67.9,131.3,"NHS_SHRO_CCG","E12000005","West Midlands",120,2.7,39.6,1.8,323136,517257,2,NA,NA,20732,1.60074086452763,323136,175469,130660,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",141,0.0426,0,NA,NA,NA,NA,NA
"1140","E38000150","2011",72.7,123.4,"NHS_SOME_CCG","E12000009","South West",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1141","E38000150","2017",70.6,118.5,"NHS_SOME_CCG","E12000009","South West",121,4.05,33.925,1.9,138798.75,36562.25,1.95,NA,NA,19556.25,0.266777670566849,555195,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1142","E38000150","2018",69.1,127.1,"NHS_SOME_CCG","E12000009","South West",121,3.45,33.575,1.73333333333333,139849.75,38951.5,2.225,NA,NA,20441.75,0.283014125419498,559399,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1143","E38000150","2010",82.8,NA,"NHS_SOME_CCG","E12000009","South West",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1144","E38000150","2015",77.8,126.1,"NHS_SOME_CCG","E12000009","South West",121,3.625,35.3,1.75,136616.5,36343.5,1.05,NA,NA,19057.25,0.273840353823492,546466,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1145","E38000150","2012",61.3,117.6,"NHS_SOME_CCG","E12000009","South West",121,4.075,30.075,1.85,133799.25,35625.75,2.15,NA,NA,17312.25,0.273506461166262,535197,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1146","E38000150","2013",69.3,130,"NHS_SOME_CCG","E12000009","South West",121,4.775,28.425,2,134592.5,36460.75,1.775,NA,NA,17678.5,0.277421674286262,538370,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1147","E38000150","2014",67.3,122.7,"NHS_SOME_CCG","E12000009","South West",121,5.375,33.75,2.075,135550.75,36460.75,1.075,NA,NA,18333.5,0.275161276026572,542203,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1148","E38000150","2019",68,115.6,"NHS_SOME_CCG","E12000009","South West",121,3.36666666666667,35.325,1.86666666666667,140556.25,39998.25,2.325,NA,NA,20886.5,0.289347934898149,562225,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1149","E38000150","2016",67.7,120.3,"NHS_SOME_CCG","E12000009","South West",121,3.9,34.05,2.33333333333333,137861.5,34196.75,1.275,NA,NA,19119.75,0.25216860740032,551446,255263,274709,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",144,0.0847,0.0153,NA,NA,NA,NA,NA
"1150","E38000151","2016",80.5,134.5,"NHS_SCHE_CCG","E12000002","North West",122,4.5,39.3,2.3,377303,509079,1.1,NA,NA,22707,1.34925775835337,180236,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1151","E38000151","2017",94.1,131.9,"NHS_SCHE_CCG","E12000002","North West",122,1.3,45.8,2,378846,520492,1.3,NA,NA,23447,1.37388807061444,181661,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1152","E38000151","2010",95.1,NA,"NHS_SCHE_CCG","E12000002","North West",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1153","E38000151","2011",92.6,138.3,"NHS_SCHE_CCG","E12000002","North West",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1154","E38000151","2013",88.2,154,"NHS_SCHE_CCG","E12000002","North West",122,7,42.3,5.1,373006,543918,1.9,NA,NA,20333,1.45820174474405,177364,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1155","E38000151","2018",92.2,140.7,"NHS_SCHE_CCG","E12000002","North West",122,2.8,44.7,3.5,380790,515794,1.7,NA,NA,24845,1.3545366212348,183494,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1156","E38000151","2014",90,153.6,"NHS_SCHE_CCG","E12000002","North West",122,3.4,40.3,2.6,374606,543918,1.1,NA,NA,21053,1.45197354019957,178010,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1157","E38000151","2015",83.7,153.1,"NHS_SCHE_CCG","E12000002","North West",122,3.4,38.4,2.9,375722,539260,1.1,NA,NA,22717,1.43526330638078,179153,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1158","E38000151","2012",84.7,132.4,"NHS_SCHE_CCG","E12000002","North West",122,5.8,39.4,3.4,372383,585033,2.3,NA,NA,19254,1.57105184715736,176917,34231,141392,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",145,0.1289,0.0536,NA,NA,NA,NA,NA
"1159","E38000153","2011",77.1,134.3,"NHS_SESASP_CCG","E12000005","West Midlands",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1160","E38000153","2012",85.8,125.4,"NHS_SESASP_CCG","E12000005","West Midlands",123,7.23333333333333,25.2666666666667,3.45,95574.3333333333,26192.6666666667,2.43333333333333,NA,NA,16754.3333333333,0.276356488081334,222773,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1161","E38000153","2013",78.5,125.7,"NHS_SESASP_CCG","E12000005","West Midlands",123,6.2,22.3,2.75,96378.3333333333,25593.3333333333,1.6,NA,NA,17275.3333333333,0.270085049858081,224341,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1162","E38000153","2018",76.9,119.5,"NHS_SESASP_CCG","E12000005","West Midlands",123,4.86666666666667,32.2666666666667,2.35,97589.6666666667,27455.3333333333,1.66666666666667,NA,NA,20105,0.284153985170464,226137,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1163","E38000153","2015",78,132.9,"NHS_SESASP_CCG","E12000005","West Midlands",123,6.23333333333333,33.5,2.9,96795.3333333333,25978.3333333333,0.8,NA,NA,18873,0.272231062654797,224673,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1164","E38000153","2014",78.5,129.3,"NHS_SESASP_CCG","E12000005","West Midlands",123,7.33333333333333,27.5333333333333,4,96594,25593.3333333333,0.833333333333333,NA,NA,17834.6666666667,0.269607966006731,224457,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1165","E38000153","2010",88,NA,"NHS_SESASP_CCG","E12000005","West Midlands",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1166","E38000153","2016",74.1,125.1,"NHS_SESASP_CCG","E12000005","West Midlands",123,3.95,32,2.85,97004.6666666667,26201.6666666667,0.833333333333333,NA,NA,18991,0.273761925653919,225032,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
"1167","E38000153","2017",84.4,128.9,"NHS_SESASP_CCG","E12000005","West Midlands",123,6.4,27.3,2.8,97308,26872.3333333333,1,NA,NA,19382.6666666667,0.279416492070605,225724,36088,185900,4,"Urban with City and Town","Predominantly Urban",147,0.0784,0.029,NA,NA,NA,NA,NA
