"","ccg19cd","year","Total_Procurement_Spend","Social_Care_Procurement_Spend","Hospital_Services_Procurement_Spend","GP_Services_Procurement_Spend","Other_Health_Services_Procurement_Spend","Private_Sector_Procurement_Spend","Charity_Sector_Procurement_Spend","Health_Services_Procurement_Spend","Building_Maintenance_Procurement_Spend","Specialist_Services_Procurement_Spend","NotAssigned_Procurement_Spend","Foundational_Services_Procurement_Spend","Professional_Services_Spend","Dental_Services_Procurement_Spend","Medical_Nursing_Homes_Procurement_Spend","nogpPrivate_Sector_Procurement_Spend","NOGPTotal_Procurement_Spend","nogpHealth_Services_Procurement_Spend","Food_Procurement_Spend","Transport_Procurement_Spend","Management_Procurement_Spend","Total_Private_sector_spend","Total_Management_Procurement_Spend","lag_check_private","Avoidable_Mortality_Rate","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","total_spend_10millions","Lagged_Private_Procurement","Lagged_Total_Spend","Lagged_Treatable_Mortality_Rate","Lagged_Local_Authority_Spend_per_pop","Lagged_Claimant_percent","Lagged_CCGpop","Lagged_Unemployment_percent","Lagged_BAME_percent","Lagged_Qual_lvl4_percent","Lagged_GDHI_per_person","dept","number_of_doctors","Treatable_Mortality_2013","Private_Sector_Procurement_Spendten","Lagged_Private_Procurementten","Preventable_Mortality_Rate_FD","Treatable_Mortality_Rate_FD","Private_Sector_Procurement_Spendten_FD","Private_Sector_Procurement_Spend_FD","Local_Authority_Spend_per_pop_FD","Claimant_percent_FD","CCGpop_FD","Unemployment_percent_FD","BAME_percent_FD","Qual_lvl4_percent_FD","total_spend_10millions_FD","GDHI_FD","Private_Sector_Procurement_Spendten_FD_lagged","Local_Authority_Spend_per_pop_FD_lagged","total_spend_10millions_FD_lagged","GDHI_FD_lagged","Private_Sector_Procurement_Spend_FD_lagged","lagged_tot_prive"
"NHS_HERT_CCG-2019","E38000079","2019",669769316,0.290622450670762,1.17846799061186,0.735414549805981,1.32897712501359,5.98120771480669,0.460754610024566,3.83678579864952,0.0605654798315664,0.593926133218083,0.429166719246959,0,0.462952680262827,0,0,6.3237211673507,664843735,3.12434815979728,0,0,0.0441229529242871,40060294,295522,5.1637324113758,183.2,68.5,114.7,"E12000006","East of England",65,5.86666666666667,49.4,14.84,119606.8,42249.4,1.88,NA,0.357075197410141,598034,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,66.9769316,5.1637324113758,70.0412301,69.5,0.352866322897023,1.46,595670,5,15.22,46.1,28471.8,"NHS_HERT_CCG",466,78,0.598120771480669,0.51637324113758,0,-0.0144930073025664,0.0817475303430895,0.817475303430895,0.00420887451311852,0.42,0.00396078607511008,0.866666666666667,-0.380000000000001,3.3,-3.06429850000001,NaN,0.0229691064804647,-0.00391460446621417,20.5611948,0.0539517140333849,0.229691064804647,0.00000700412301
"NHS_HERT_CCG-2020","E38000079","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98120771480669,NA,NA,NA,"E12000006","East of England",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,NA,5.98120771480669,66.9769316,68.5,0.357075197410141,1.88,598034,5.86666666666667,14.84,49.4,NA,"NHS_HERT_CCG",466,78,NA,0.598120771480669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817475303430895,0.00420887451311852,-3.06429850000001,NaN,0.817475303430895,0.00000669769316
"NHS_HILL_CCG-2010","E38000082","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.8,87.1,NA,"E12000007","London",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_HILL_CCG",186,86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HILL_CCG-2011","E38000082","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,73.8,130.2,"E12000007","London",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,87.1,NA,NA,NA,NA,NA,NA,NA,"NHS_HILL_CCG",186,86.6,NA,NA,NA,-0.16569815225203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HILL_CCG-2012","E38000082","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.3,89.4,159.9,"E12000007","London",68,9.8,35.8,33.2,281179,543980,2.6,18657,1.93463950010492,281179,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,73.8,NA,NA,NA,NA,NA,NA,NA,"NHS_HILL_CCG",186,86.6,NA,NA,0.20547689006544,0.191761950573042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HILL_CCG-2013","E38000082","2013",180009968,0,0.38515533761997,0,3.38634024977995,4.59399615025763,1.29831365783033,3.91382103906601,0,0,0.294445916461693,0,0.418510712695644,0,0.142325451666099,4.62677766822335,180009968,3.91382103906601,0,0,0.377466318976291,8269651,679477,NA,219,86.6,132.4,"E12000007","London",68,8.6,40.6,39.9,285996,636519,2.1,19486,2.22562203667184,285996,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,18.0009968,NA,NA,89.4,1.93463950010492,2.6,281179,9.8,33.2,35.8,18657,"NHS_HILL_CCG",186,86.6,0.459399615025763,NA,-0.188720976337001,-0.0318208666110795,NA,NA,0.290982536566926,-0.5,0.0169863475033392,-1.2,6.7,4.8,NA,0.0434748482132878,NA,NA,NA,NA,NA,NA
"NHS_HILL_CCG-2014","E38000082","2014",274962971,0,1.42792827183992,0.29901189858761,3.08149201661048,5.98262520228587,1.27424539648286,4.9478145913691,0.380619614413462,0,0.260205946058097,0,0.443549906216281,0,0.139382404331091,6.05028111849926,274140799,4.66274485469782,0,0,0.363808987210863,16450004,1000340,4.59399615025763,218.7,94.8,123.8,"E12000007","London",68,6.7,39.7,36.6,291368,636519,1.4,19811,2.18458787512699,291368,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,27.4962971,4.59399615025763,18.0009968,86.6,2.22562203667184,2.1,285996,8.6,39.9,40.6,19486,"NHS_HILL_CCG",186,86.6,0.598262520228588,0.459399615025763,-0.0671602832524121,0.0904695936925872,0.138862905202824,1.38862905202824,-0.0410341615448542,-0.7,0.0186092483352542,-1.9,-3.3,-0.899999999999999,9.4953003,0.0165410799890395,NA,0.290982536566926,NA,0.0434748482132878,NA,0.00000180009968
"NHS_HILL_CCG-2015","E38000082","2015",115321424,0.137271111046981,0.588563665325534,0.770067667565395,3.78628085619199,6.59341233941059,0.354816985263727,5.50008296810487,0.31444460831493,0.216574675664775,0.190995733802246,0,0.513845545299545,0,0.13859610335717,6.80870006005503,114433371,4.76672228767953,0,0,0.114847697336793,7603617,132444,5.98262520228587,242.6,90.5,152.1,"E12000007","London",68,5.6,40.2,40.5,296056,625206,1.3,21044,2.11178290593671,296056,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,11.5321424,5.98262520228587,27.4962971,94.8,2.18458787512699,1.4,291368,6.7,36.6,39.7,19811,"NHS_HILL_CCG",186,86.6,0.659341233941059,0.598262520228588,0.205870839014751,-0.0464195585550957,0.0610787137124711,0.610787137124711,-0.0728049691902726,-0.0999999999999999,0.0159615525759165,-1.1,3.9,0.5,-15.9641547,0.0603781448763705,0.138862905202824,-0.0410341615448542,9.4953003,0.0165410799890395,1.38862905202824,0.00000274962971
"NHS_HILL_CCG-2016","E38000082","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59341233941059,190.7,67.7,122.9,"E12000007","London",68,3.9,44.4,36.4,299899,630890,1.3,21359,2.10367490388431,299899,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,6.59341233941059,11.5321424,90.5,2.11178290593671,1.3,296056,5.6,40.5,40.2,21044,"NHS_HILL_CCG",186,86.6,NA,0.659341233941059,-0.213167182693257,-0.290263670787652,NA,NA,-0.00810800205240714,0,0.0128971256853561,-1.7,-4.1,4.2,NA,0.0148577126481069,0.0610787137124711,-0.0728049691902726,-15.9641547,0.0603781448763705,0.610787137124711,0.00000115321424
"NHS_HILL_CCG-2017","E38000082","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.3,78.7,120.6,"E12000007","London",68,5.5,43.2,39.8,302343,650547,1.3,21654,2.15168533751402,302343,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,67.7,2.10367490388431,1.3,299899,3.9,36.4,44.4,21359,"NHS_HILL_CCG",186,86.6,NA,NA,-0.0188917322789042,0.150556975505128,NA,NA,0.0480104336297078,0,0.00811638317043517,1.6,3.4,-1.2,NA,0.0137169983720398,NA,-0.00810800205240714,NA,0.0148577126481069,NA,NA
"NHS_HILL_CCG-2018","E38000082","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,81.3,160.7,"E12000007","London",68,4.1,43.2,47,304824,626501,1.3,22452,2.05528764139307,304824,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,78.7,2.15168533751402,1.3,302343,5.5,39.8,43.2,21654,"NHS_HILL_CCG",186,86.6,NA,NA,0.287059988450381,0.0325028611304079,NA,NA,-0.0963976961209494,0,0.00817242639510418,-1.4,7.2,0,NA,0.0361895021912453,NA,0.0480104336297078,NA,0.0137169983720398,NA,NA
"NHS_HILL_CCG-2019","E38000082","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.8,73.7,129.1,"E12000007","London",68,4.7,51.9,50.6,306870,506637,2.2,NA,1.65098250073321,306870,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,NA,NA,NA,81.3,2.05528764139307,1.3,304824,4.1,47,43.2,22452,"NHS_HILL_CCG",186,86.6,NA,NA,-0.21895197489087,-0.0981432173584738,NA,NA,-0.404305140659857,0.9,0.00668964426689733,0.600000000000001,3.6,8.7,NA,NaN,NA,-0.0963976961209494,NA,0.0361895021912453,NA,NA
"NHS_HMR_CCG-2010","E38000080","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.6,121.5,NA,"E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_HMR_CCG",154,113.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HMR_CCG-2011","E38000080","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7,122.4,220.3,"E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,121.5,NA,NA,NA,NA,NA,NA,NA,"NHS_HMR_CCG",154,113.3,NA,NA,NA,0.00738010729762273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HMR_CCG-2012","E38000080","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.6,103.4,212.2,"E12000002","North West",66,10.5,24.7,15.5,211947,425899,5.2,13335,2.00945991214785,211947,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,122.4,NA,NA,NA,NA,NA,NA,NA,"NHS_HMR_CCG",154,113.3,NA,NA,-0.0374610276284155,-0.168689408003897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HMR_CCG-2013","E38000080","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,113.3,193.7,"E12000002","North West",66,8.9,23,15.9,212137,400689,3.8,13841,1.88882184625973,212137,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,103.4,2.00945991214785,5.2,211947,10.5,15.5,24.7,13335,"NHS_HMR_CCG",154,113.3,NA,NA,-0.0912186557669319,0.091434205959632,NA,NA,-0.12063806588812,-1.4,0.000896048955926432,-1.6,0.4,-1.7,NA,0.0372430442805864,NA,NA,NA,NA,NA,NA
"NHS_HMR_CCG-2014","E38000080","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.3,112,228.3,"E12000002","North West",66,9.4,24.2,16.5,212976,400689,2.2,14219,1.88138100067613,212976,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,113.3,1.88882184625973,3.8,212137,8.9,15.9,23,13841,"NHS_HMR_CCG",154,113.3,NA,NA,0.1643499831228,-0.0115402967388665,NA,NA,-0.00744084558359592,-1.6,0.00394719093193352,0.5,0.6,1.2,NA,0.026943896499672,NA,-0.12063806588812,NA,0.0372430442805864,NA,NA
"NHS_HMR_CCG-2015","E38000080","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.9,108.8,213,"E12000002","North West",66,7.6,25.4,17.6,214314,420738,2.5,14723,1.96318485959853,214314,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,112,1.88138100067613,2.2,212976,9.4,16.5,24.2,14219,"NHS_HMR_CCG",154,113.3,NA,NA,-0.0693683878263247,-0.0289875368732515,NA,NA,0.0818038589224006,0.3,0.00626274601909138,-1.8,1.1,1.2,NA,0.0348317984690354,NA,-0.00744084558359592,NA,0.026943896499672,NA,NA
"NHS_HMR_CCG-2016","E38000080","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.4,120.9,217.5,"E12000002","North West",66,8,25.7,21.9,216350,436037,2.7,14627,2.01542408134967,216350,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,108.8,1.96318485959853,2.5,214314,7.6,17.6,25.4,14723,"NHS_HMR_CCG",154,113.3,NA,NA,0.0209066848193133,0.105452423198904,NA,NA,0.052239221751132,0.2,0.00945523734713838,0.4,4.3,0.300000000000001,NA,-0.00654176097832071,NA,0.0818038589224006,NA,0.0348317984690354,NA,NA
"NHS_HMR_CCG-2017","E38000080","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.2,113.1,210.1,"E12000002","North West",66,6.4,25.2,19.1,218459,434599,2.7,14934,1.98938473580855,218459,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,NA,NA,120.9,2.01542408134967,2.7,216350,8,21.9,25.7,14627,"NHS_HMR_CCG",154,113.3,NA,NA,-0.0346152426777842,-0.0666913744986717,NA,NA,-0.0260393455411152,0,0.00970088723700258,-1.6,-2.8,-0.5,NA,0.0207713567085595,NA,0.052239221751132,NA,-0.00654176097832071,NA,NA
"NHS_HMR_CCG-2018","E38000080","2018",168882825,0.231671278592124,0.177009710726949,0.42978556285993,2.52678684170519,4.5142968208875,0.83533183436504,3.13358211529207,0.124346569877665,0,0.480471593248159,0,0.320994156747437,0,0,5.30399417054269,168156991,2.71546723858778,0,0,0.0568441462297898,7623872,96000,NA,334.4,114.7,219.7,"E12000002","North West",66,5.3,25.5,22.1,220001,434857,3.6,15579,1.97661374266481,220001,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,16.8882825,NA,NA,113.1,1.98938473580855,2.7,218459,6.4,19.1,25.2,14934,"NHS_HMR_CCG",154,113.3,0.45142968208875,NA,0.0446793715396101,0.0140476410132502,NA,NA,-0.0127709931437439,0.9,0.00703373788867978,-1.1,3,0.300000000000001,NA,0.0422833609167803,NA,-0.0260393455411152,NA,0.0207713567085595,NA,NA
"NHS_HMR_CCG-2019","E38000080","2019",305779037,0.367190312002977,0.0437227487245962,0.361603925124534,3.21846065595399,4.89151550307224,1.07828680224407,3.62378732980312,0.144209035493823,0,0.583646615382597,0,0.192109637653153,0,0,5.91360100940638,304673328,3.27402239817986,0,0,0.0574588113442191,14957229,175697,4.5142968208875,294.3,102.8,191.5,"E12000002","North West",66,6.3,27.7,19.6,222412,451054,4.2,NA,2.02801107853893,222412,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,30.5779037,4.5142968208875,16.8882825,114.7,1.97661374266481,3.6,220001,5.3,22.1,25.5,15579,"NHS_HMR_CCG",154,113.3,0.489151550307224,0.45142968208875,-0.137375170769864,-0.10953467111426,0.037721868218474,0.37721868218474,0.0513973358741215,0.6,0.0108994259587671,1,-2.5,2.2,13.6896212,NaN,NA,-0.0127709931437439,NA,0.0422833609167803,NA,0.00000168882825
"NHS_HMR_CCG-2020","E38000080","2020",55927197,0.314582187982709,0,0.350673751806299,2.64804796135233,4.04936439063806,0.423994072150621,2.99872171315863,0.0488134601131539,0,0.443816270641992,0,0.136677688316831,0,0,4.42680856236848,55731075,2.6573666486785,0,0,0.0472042251643686,2264696,26400,4.89151550307224,NA,NA,NA,"E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,5.5927197,4.89151550307224,30.5779037,102.8,2.02801107853893,4.2,222412,6.3,19.6,27.7,NA,"NHS_HMR_CCG",154,113.3,0.404936439063806,0.489151550307224,NA,NA,-0.0842151112434175,-0.842151112434175,NA,NA,NA,NA,NA,NA,-24.985184,NA,0.037721868218474,0.0513973358741215,13.6896212,NaN,0.37721868218474,0.00000305779037
"NHS_HMR_CCG-2021","E38000080","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04936439063806,NA,NA,NA,"E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,NA,4.04936439063806,5.5927197,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_HMR_CCG",154,113.3,NA,0.404936439063806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0842151112434175,NA,-24.985184,NA,-0.842151112434175,0.00000055927197
"NHS_HOUN_CCG-2010","E38000084","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.7,90.2,NA,"E12000007","London",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_HOUN_CCG",209,91.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HOUN_CCG-2011","E38000084","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.8,94.8,147,"E12000007","London",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,90.2,NA,NA,NA,NA,NA,NA,NA,"NHS_HOUN_CCG",209,91.2,NA,NA,NA,0.0497399821923983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HOUN_CCG-2012","E38000084","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.4,86.3,147,"E12000007","London",70,7.3,47.1,39.8,258518,487094,2.8,20950,1.88417827772147,258518,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,94.8,NA,NA,NA,NA,NA,NA,NA,"NHS_HOUN_CCG",209,91.2,NA,NA,0,-0.0939398111715946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HOUN_CCG-2013","E38000084","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5,91.2,146.3,"E12000007","London",70,7.7,45.8,46.1,261275,490290,2.2,21948,1.87652856186011,261275,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,86.3,1.88417827772147,2.8,258518,7.3,39.8,47.1,20950,"NHS_HOUN_CCG",209,91.2,NA,NA,-0.00477327875265754,0.0552252989909041,NA,NA,-0.00764971586136487,-0.6,0.0106081684611485,0.4,6.3,-1.3,NA,0.0465373728285829,NA,NA,NA,NA,NA,NA
"NHS_HOUN_CCG-2014","E38000084","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.5,85.9,127.6,"E12000007","London",70,7.1,49.9,46,264030,490290,1.7,22552,1.85694807408249,264030,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,91.2,1.87652856186011,2.2,261275,7.7,46.1,45.8,21948,"NHS_HOUN_CCG",209,91.2,NA,NA,-0.136758937115389,-0.059871068090076,NA,NA,-0.0195804877776184,-0.5,0.0104892405732624,-0.600000000000001,-0.100000000000001,4.1,NA,0.0271477346150828,NA,-0.00764971586136487,NA,0.0465373728285829,NA,NA
"NHS_HOUN_CCG-2015","E38000084","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.8,83.8,154,"E12000007","London",70,4.4,45.3,49,266412,444353,1.6,24103,1.6679166103629,266412,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,85.9,1.85694807408249,1.7,264030,7.1,46,49.9,22552,"NHS_HOUN_CCG",209,91.2,NA,NA,0.18805223150294,-0.024750821502173,NA,NA,-0.189031463719594,-0.0999999999999999,0.00898124964295199,-2.7,3,-4.6,NA,0.0665125602654406,NA,-0.0195804877776184,NA,0.0271477346150828,NA,NA
"NHS_HOUN_CCG-2016","E38000084","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.3,85,145.3,"E12000007","London",70,5.3,49.8,50.7,268270,535585,2.2,24402,1.99644015357662,268270,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,83.8,1.6679166103629,1.6,266412,4.4,49,45.3,24103,"NHS_HOUN_CCG",209,91.2,NA,NA,-0.058152031837392,0.0142182490022797,NA,NA,0.328523543213724,0.6,0.00694995335070381,0.899999999999999,1.7,4.5,NA,0.0123287820758904,NA,-0.189031463719594,NA,0.0665125602654406,NA,NA
"NHS_HOUN_CCG-2017","E38000084","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.7,73.9,127.8,"E12000007","London",70,8.1,44.7,50.9,269100,437365,2.7,24259,1.62528799702713,269100,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,85,1.99644015357662,2.2,268270,5.3,50.7,49.8,24402,"NHS_HOUN_CCG",209,91.2,NA,NA,-0.128334028632803,-0.13993842853616,NA,NA,-0.371152156549493,0.5,0.00308912168537567,2.8,0.199999999999996,-5.09999999999999,NA,-0.00587741360222793,NA,0.328523543213724,NA,0.0123287820758904,NA,NA
"NHS_HOUN_CCG-2018","E38000084","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.3,82.9,146.4,"E12000007","London",70,6.3,54.5,47.7,270782,445453,3.1,25128,1.64506134085722,270782,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,73.9,1.62528799702713,2.7,269100,8.1,50.9,44.7,24259,"NHS_HOUN_CCG",209,91.2,NA,NA,0.135876059583778,0.114922234187093,NA,NA,0.0197733438300935,0.4,0.00623101137670012,-1.8,-3.2,9.8,NA,0.0351950796854315,NA,-0.371152156549493,NA,-0.00587741360222793,NA,NA
"NHS_HOUN_CCG-2019","E38000084","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.7,81.7,129,"E12000007","London",70,3.5,55.2,49.5,271523,444988,3.5,NA,1.63885932315126,271523,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,NA,NA,NA,82.9,1.64506134085722,3.1,270782,6.3,47.7,54.5,25128,"NHS_HOUN_CCG",209,91.2,NA,NA,-0.12653019716554,-0.014581060275292,NA,NA,-0.00620201770595941,0.4,0.00273278122515741,-2.8,1.8,0.700000000000003,NA,NaN,NA,0.0197733438300935,NA,0.0351950796854315,NA,NA
"NHS_HRAW_CCG-2010","E38000069","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3,79.6,NA,"E12000003","Yorkshire and The Humber",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,109180,41849,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_HRAW_CCG",141,66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_HRAW_CCG-2011","E38000069","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.9,82.8,125,"E12000003","Yorkshire and The Humber",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,109180,41849,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural",65,NA,NA,NA,79.6,NA,NA,NA,NA,NA,NA,NA,"NHS_HRAW_CCG",141,66.2,NA,NA,NA,0.0394139685408765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
